Elapsed Time,EMG,Ch2,CH3,
00:00:00.864,7.43865966796875E-05,-0.0016937255859375,0.000440597534179688,
00:00:00.868,8.58306884765625E-05,-0.0016937255859375,0.000457763671875,
00:00:00.872,8.0108642578125E-05,-0.00169944763183594,0.000423431396484375,
00:00:00.876,8.0108642578125E-05,-0.00170516967773438,0.000406265258789063,
00:00:00.88,8.0108642578125E-05,-0.00169944763183594,0.000452041625976563,
00:00:00.884,8.58306884765625E-05,-0.00169944763183594,0.000474929809570313,
00:00:00.888,8.0108642578125E-05,-0.00169944763183594,0.000457763671875,
00:00:00.892,8.0108642578125E-05,-0.00170516967773438,0.000440597534179688,
00:00:00.896,7.43865966796875E-05,-0.0016937255859375,0.000429153442382813,
00:00:00.9,8.0108642578125E-05,-0.00168800354003906,0.000457763671875,
00:00:00.904,7.43865966796875E-05,-0.0016937255859375,0.000446319580078125,
00:00:00.908,8.0108642578125E-05,-0.00170516967773438,0.000423431396484375,
00:00:00.912,8.0108642578125E-05,-0.00169944763183594,0.000440597534179688,
00:00:00.916,8.58306884765625E-05,-0.00169944763183594,0.000486373901367188,
00:00:00.92,8.58306884765625E-05,-0.00170516967773438,0.000497817993164063,
00:00:00.924,8.58306884765625E-05,-0.00171089172363281,0.000429153442382813,
00:00:00.928,8.0108642578125E-05,-0.00170516967773438,0.000423431396484375,
00:00:00.932,7.43865966796875E-05,-0.00168228149414063,0.000429153442382813,
00:00:00.936,7.43865966796875E-05,-0.00168800354003906,0.00043487548828125,
00:00:00.94,7.43865966796875E-05,-0.00169944763183594,0.000423431396484375,
00:00:00.944,7.43865966796875E-05,-0.00169944763183594,0.000429153442382813,
00:00:00.948,8.0108642578125E-05,-0.00168800354003906,0.000452041625976563,
00:00:00.952,8.0108642578125E-05,-0.00168800354003906,0.000463485717773438,
00:00:00.956,8.0108642578125E-05,-0.00169944763183594,0.000429153442382813,
00:00:00.96,8.0108642578125E-05,-0.00170516967773438,0.000423431396484375,
00:00:00.964,7.43865966796875E-05,-0.00168800354003906,0.000452041625976563,
00:00:00.968,7.43865966796875E-05,-0.00168800354003906,0.000469207763671875,
00:00:00.972,7.43865966796875E-05,-0.00169944763183594,0.000457763671875,
00:00:00.976,7.43865966796875E-05,-0.00169944763183594,0.000463485717773438,
00:00:00.98,7.43865966796875E-05,-0.0016937255859375,0.000440597534179688,
00:00:00.984,8.0108642578125E-05,-0.0016937255859375,0.000452041625976563,
00:00:00.988,8.0108642578125E-05,-0.0016937255859375,0.000446319580078125,
00:00:00.992,7.43865966796875E-05,-0.00170516967773438,0.000452041625976563,
00:00:00.996,8.0108642578125E-05,-0.0016937255859375,0.000440597534179688,
00:00:01,7.43865966796875E-05,-0.00168228149414063,0.000474929809570313,
00:00:01.004,8.0108642578125E-05,-0.00169944763183594,0.000497817993164063,
00:00:01.008,7.43865966796875E-05,-0.00169944763183594,0.00038909912109375,
00:00:01.012,6.866455078125E-05,-0.00168800354003906,0.000406265258789063,
00:00:01.016,7.43865966796875E-05,-0.00168228149414063,0.000440597534179688,
00:00:01.02,7.43865966796875E-05,-0.00168800354003906,0.000446319580078125,
00:00:01.024,7.43865966796875E-05,-0.00169944763183594,0.000423431396484375,
00:00:01.028,7.43865966796875E-05,-0.0016937255859375,0.000429153442382813,
00:00:01.032,7.43865966796875E-05,-0.00168800354003906,0.000457763671875,
00:00:01.036,7.43865966796875E-05,-0.00168800354003906,0.000440597534179688,
00:00:01.04,7.43865966796875E-05,-0.00169944763183594,0.00038909912109375,
00:00:01.044,8.0108642578125E-05,-0.00171089172363281,0.000463485717773438,
00:00:01.048,8.0108642578125E-05,-0.00169944763183594,0.000520706176757813,
00:00:01.052,6.866455078125E-05,-0.00167655944824219,0.000452041625976563,
00:00:01.056,6.29425048828125E-05,-0.00168228149414063,0.000423431396484375,
00:00:01.06,6.866455078125E-05,-0.0016937255859375,0.000452041625976563,
00:00:01.064,7.43865966796875E-05,-0.00168800354003906,0.000457763671875,
00:00:01.068,7.43865966796875E-05,-0.00168228149414063,0.000440597534179688,
00:00:01.072,7.43865966796875E-05,-0.0016937255859375,0.00043487548828125,
00:00:01.076,7.43865966796875E-05,-0.00169944763183594,0.000440597534179688,
00:00:01.08,6.866455078125E-05,-0.00168800354003906,0.000457763671875,
00:00:01.084,6.866455078125E-05,-0.00167655944824219,0.000440597534179688,
00:00:01.088,6.866455078125E-05,-0.00168800354003906,0.000440597534179688,
00:00:01.092,6.866455078125E-05,-0.0016937255859375,0.000423431396484375,
00:00:01.096,6.866455078125E-05,-0.00168800354003906,0.00043487548828125,
00:00:01.1,6.866455078125E-05,-0.00168228149414063,0.000463485717773438,
00:00:01.104,6.866455078125E-05,-0.00168800354003906,0.00048065185546875,
00:00:01.108,6.866455078125E-05,-0.00169944763183594,0.000474929809570313,
00:00:01.112,6.866455078125E-05,-0.00169944763183594,0.000532150268554688,
00:00:01.116,7.43865966796875E-05,-0.00168800354003906,0.0005035400390625,
00:00:01.12,6.866455078125E-05,-0.00168228149414063,0.00038909912109375,
00:00:01.124,6.866455078125E-05,-0.0016937255859375,0.000326156616210938,
00:00:01.128,8.0108642578125E-05,-0.00170516967773438,0.000457763671875,
00:00:01.132,6.866455078125E-05,-0.00168228149414063,0.000497817993164063,
00:00:01.136,6.29425048828125E-05,-0.00167655944824219,0.000440597534179688,
00:00:01.14,6.29425048828125E-05,-0.00168800354003906,0.000400543212890625,
00:00:01.144,6.866455078125E-05,-0.0016937255859375,0.0004119873046875,
00:00:01.148,6.866455078125E-05,-0.00168228149414063,0.000457763671875,
00:00:01.152,6.29425048828125E-05,-0.00167655944824219,0.000457763671875,
00:00:01.156,6.29425048828125E-05,-0.00168800354003906,0.000423431396484375,
00:00:01.16,6.29425048828125E-05,-0.0016937255859375,0.000417709350585938,
00:00:01.164,6.29425048828125E-05,-0.00168228149414063,0.000452041625976563,
00:00:01.168,6.866455078125E-05,-0.00168228149414063,0.000463485717773438,
00:00:01.172,6.29425048828125E-05,-0.00168800354003906,0.00043487548828125,
00:00:01.176,6.29425048828125E-05,-0.0016937255859375,0.000423431396484375,
00:00:01.18,6.866455078125E-05,-0.00168800354003906,0.000452041625976563,
00:00:01.184,6.866455078125E-05,-0.00168228149414063,0.000474929809570313,
00:00:01.188,6.866455078125E-05,-0.0016937255859375,0.000474929809570313,
00:00:01.192,6.29425048828125E-05,-0.0016937255859375,0.000440597534179688,
00:00:01.196,6.29425048828125E-05,-0.00168228149414063,0.000457763671875,
00:00:01.2,6.866455078125E-05,-0.00168228149414063,0.000457763671875,
00:00:01.204,6.866455078125E-05,-0.00168228149414063,0.00043487548828125,
00:00:01.208,6.29425048828125E-05,-0.00168800354003906,0.000492095947265625,
00:00:01.212,6.29425048828125E-05,-0.00168800354003906,0.000532150268554688,
00:00:01.216,6.29425048828125E-05,-0.00167655944824219,0.000452041625976563,
00:00:01.22,7.43865966796875E-05,-0.0016937255859375,0.000509262084960938,
00:00:01.224,6.866455078125E-05,-0.00169944763183594,0.000463485717773438,
00:00:01.228,5.7220458984375E-05,-0.00167083740234375,0.000291824340820313,
00:00:01.232,6.29425048828125E-05,-0.00167655944824219,0.000406265258789063,
00:00:01.236,7.43865966796875E-05,-0.00168800354003906,0.000474929809570313,
00:00:01.24,6.29425048828125E-05,-0.00168800354003906,0.000457763671875,
00:00:01.244,6.29425048828125E-05,-0.00168800354003906,0.0004119873046875,
00:00:01.248,6.29425048828125E-05,-0.00167655944824219,0.000429153442382813,
00:00:01.252,5.7220458984375E-05,-0.00167083740234375,0.000446319580078125,
00:00:01.256,6.29425048828125E-05,-0.00168228149414063,0.000423431396484375,
00:00:01.26,6.29425048828125E-05,-0.00168228149414063,0.0004119873046875,
00:00:01.264,6.29425048828125E-05,-0.00167655944824219,0.000457763671875,
00:00:01.268,6.29425048828125E-05,-0.00167655944824219,0.000463485717773438,
00:00:01.272,6.29425048828125E-05,-0.00168228149414063,0.000440597534179688,
00:00:01.276,6.29425048828125E-05,-0.00168800354003906,0.000440597534179688,
00:00:01.28,6.29425048828125E-05,-0.00168228149414063,0.000486373901367188,
00:00:01.284,6.29425048828125E-05,-0.00167655944824219,0.000463485717773438,
00:00:01.288,6.29425048828125E-05,-0.00168228149414063,0.00043487548828125,
00:00:01.292,6.29425048828125E-05,-0.00168800354003906,0.000429153442382813,
00:00:01.296,6.29425048828125E-05,-0.00168800354003906,0.000457763671875,
00:00:01.3,6.29425048828125E-05,-0.00167655944824219,0.000457763671875,
00:00:01.304,6.29425048828125E-05,-0.00168228149414063,0.000446319580078125,
00:00:01.308,6.29425048828125E-05,-0.00168800354003906,0.000440597534179688,
00:00:01.312,6.29425048828125E-05,-0.00168800354003906,0.000469207763671875,
00:00:01.316,6.29425048828125E-05,-0.00167655944824219,0.000492095947265625,
00:00:01.32,6.29425048828125E-05,-0.00168228149414063,0.000474929809570313,
00:00:01.324,6.29425048828125E-05,-0.00168800354003906,0.000440597534179688,
00:00:01.328,5.7220458984375E-05,-0.00168228149414063,0.0004119873046875,
00:00:01.332,6.29425048828125E-05,-0.00167655944824219,0.000457763671875,
00:00:01.336,6.866455078125E-05,-0.00168800354003906,0.000486373901367188,
00:00:01.34,6.29425048828125E-05,-0.00168800354003906,0.0004119873046875,
00:00:01.344,6.866455078125E-05,-0.0016937255859375,0.000423431396484375,
00:00:01.348,5.7220458984375E-05,-0.00167083740234375,0.000492095947265625,
00:00:01.352,6.29425048828125E-05,-0.00168228149414063,0.000566482543945313,
00:00:01.356,6.29425048828125E-05,-0.00168800354003906,0.00054931640625,
00:00:01.36,5.7220458984375E-05,-0.00167655944824219,0.000354766845703125,
00:00:01.364,6.29425048828125E-05,-0.00167655944824219,0.000394821166992188,
00:00:01.368,6.29425048828125E-05,-0.00167655944824219,0.000440597534179688,
00:00:01.372,5.7220458984375E-05,-0.00167655944824219,0.000406265258789063,
00:00:01.376,5.7220458984375E-05,-0.00168228149414063,0.000446319580078125,
00:00:01.38,6.29425048828125E-05,-0.00168228149414063,0.000469207763671875,
00:00:01.384,6.29425048828125E-05,-0.00167083740234375,0.00043487548828125,
00:00:01.388,6.29425048828125E-05,-0.00167655944824219,0.000440597534179688,
00:00:01.392,6.29425048828125E-05,-0.00168800354003906,0.000417709350585938,
00:00:01.396,6.29425048828125E-05,-0.00168228149414063,0.000440597534179688,
00:00:01.4,6.29425048828125E-05,-0.00167083740234375,0.000474929809570313,
00:00:01.404,6.29425048828125E-05,-0.00167655944824219,0.000452041625976563,
00:00:01.408,6.29425048828125E-05,-0.00168800354003906,0.00043487548828125,
00:00:01.412,6.866455078125E-05,-0.00168800354003906,0.000457763671875,
00:00:01.416,7.43865966796875E-05,-0.00168800354003906,0.0005035400390625,
00:00:01.42,5.7220458984375E-05,-0.00167083740234375,0.000446319580078125,
00:00:01.424,5.7220458984375E-05,-0.00167655944824219,0.000417709350585938,
00:00:01.428,6.29425048828125E-05,-0.00168228149414063,0.000446319580078125,
00:00:01.432,6.866455078125E-05,-0.00167655944824219,0.0005035400390625,
